-2.601855605
-2.209305038
-0.46482047
0.347580606
0.474586878
-0.638802325
0.007288968
0.981615751
1.998459291
0.916192351
-4.320773761
-0.847271628
1.743365746
4.213739114
4.625273042
4.808668354
-0.703174847
-2.625747157
-8.704193657
-6.771478677
-4.854384285
-2.166209253
0.419986937
-2.227393877
-1.166175703
-3.787590509
-1.555684338
-2.249170618
-2.719583205
-1.279762601
-0.019101314
-0.491096471
-0.482450302
-5.957968997
-1.387695469
-3.078704363
-3.552663393
-3.735137106
-3.990384256
-3.675370214
-3.519117793
-5.092486529
-0.066927389
-0.789403401
-0.890429708
-2.298969264
-5.517462091
-6.229180075
-0.561034863
-2.23060492
-4.712291507
-6.604635018
