0.078353066,-0.075283236,0.049683294,-0.022851602,-0.019307533,-0.028237045,0.00090218,0.020351831,-0.014582584,0.012745704,0.011639161,-0.00114203,0.015479046,-0.007255086,-0.001669494,-0.002520357,-0.000396612,-0.003884981,-0.002844001,-0.003069678,0.001780933,-0.005976192,0.003633595,-0.001385995,0.001342074,0.001699838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.075283236,0.127850655,-0.104693541,0.052819091,0.020508641,0.000947365,-0.006215867,-0.026215564,0.028034841,-0.029756152,-0.010180372,0.005336793,0.002349204,0.004544944,0.006129018,0.000741124,0.002902831,0.008586603,0.002336603,0.002613968,-0.005300196,-0.000118403,-0.004283487,0.001811479,-0.002214517,-0.003855546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.049683294,-0.104693541,0.126266505,-0.076757228,-0.011292738,-0.001617365,0.016125828,0.004112577,-0.028935632,0.045276962,0.0049268,-0.000881188,-0.008436326,6.76E-05,-0.008169821,0.008212842,-0.009068294,-0.012072101,-0.000707346,-0.002658593,0.0043134,0.001302828,0.002696524,-0.000424313,0.000727377,0.005684224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.022851602,0.052819091,-0.076757228,0.073795324,0.003693958,0.004252085,-0.017019641,0.010603294,0.00025719,-0.044600829,-0.001401252,-0.001350658,0.005936274,0.001839688,0.001974366,-0.00484711,0.018649927,0.009356004,6.92E-05,0.001226763,-0.001101704,-0.002300754,-0.000729535,-0.000136321,0.000205424,-0.004972993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.019307533,0.020508641,-0.011292738,0.003693958,0.058010846,-0.060456085,0.051582967,-0.027686177,0.012219996,-0.004873944,-0.030560498,0.007015568,0.01779516,-0.025649631,0.006212824,0.002389199,-0.001606714,0.002203517,0.008108756,0.006697788,-0.007733744,-0.00042193,0.005068308,-0.000925173,-0.000701142,-0.000912742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.028237045,0.000947365,-0.001617365,0.004252085,-0.060456085,0.158881413,-0.130032833,0.060835411,-0.025123749,0.005937056,0.026798012,-0.03150021,-0.049050576,0.073231777,-0.018370668,-0.004252244,0.004726748,-0.003882774,-0.006478839,-0.005799559,0.026940099,-0.001833785,-0.013691162,0.002564676,0.001779241,0.001562376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.00090218,-0.006215867,0.016125828,-0.017019641,0.051582967,-0.130032833,0.204186728,-0.130884182,0.054865608,-0.00917511,-0.027044262,0.047634856,-0.012884126,-0.081248118,0.022851219,0.015733134,-0.013498193,0.008490934,0.007069904,0.003590497,-0.031782191,0.034809182,0.009605274,-0.00020804,-0.004565371,-0.003300611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.020351831,-0.026215564,0.004112577,0.010603294,-0.027686177,0.060835411,-0.130884182,0.132476493,-0.068857161,0.015601762,0.015744726,-0.031090302,0.028229553,0.030116303,-0.01532192,-0.02078109,0.017719072,-0.012470811,-0.004785808,0.000422592,0.015168397,-0.024424963,0.002627718,-0.003947796,0.006694519,0.004912709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.014582584,0.028034841,-0.028935632,0.00025719,0.012219996,-0.025123749,0.054865608,-0.068857161,0.076338408,-0.027463386,-0.006099323,0.010611197,-0.005790553,-0.020675132,0.020507372,-0.004460846,-0.015942296,0.017086817,0.001187726,0.002057627,-0.009357439,0.012406511,-0.003786176,0.00175817,-0.003624455,-0.00715927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.012745704,-0.029756152,0.045276962,-0.044600829,-0.004873944,0.005937056,-0.00917511,0.015601762,-0.027463386,0.06550001,0.001912709,-0.001280447,-0.003802447,0.010180746,-0.012336592,0.009101485,-0.023681589,-0.020369499,5.23E-05,-0.002113435,0.004527649,-0.003745076,0.001896837,-0.000328518,0.001187976,0.010818533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011639161,-0.010180372,0.0049268,-0.001401252,-0.030560498,0.026798012,-0.027044262,0.015744726,-0.006099323,0.001912709,0.053313162,-0.058045278,0.04687296,-0.020969147,0.011012635,-0.004196398,0.001551594,-0.00118756,-0.019866451,0.000216658,0.017064143,-0.01483855,0.004389598,-0.000846648,-0.001365747,0.000461069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.00114203,0.005336793,-0.000881188,-0.001350658,0.007015568,-0.03150021,0.047634856,-0.031090302,0.010611197,-0.001280447,-0.058045278,0.176194007,-0.187072283,0.103271272,-0.047269702,0.013483141,-0.004695014,0.002144102,0.027028337,-0.025652423,-0.051148053,0.064864412,-0.026973505,0.006116845,0.005721647,-0.000757577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.015479046,0.002349204,-0.008436326,0.005936274,0.01779516,-0.049050576,-0.012884126,0.028229553,-0.005790553,-0.003802447,0.04687296,-0.187072283,0.339167317,-0.249225604,0.114294347,-0.029053393,0.008563565,-0.001830881,-0.033985822,0.062838202,-0.0100204,-0.073381234,0.049010043,-0.009982362,-0.014508514,0.00044793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.007255086,0.004544944,6.76E-05,0.001839688,-0.025649631,0.073231777,-0.081248118,0.030116303,-0.020675132,0.010180746,-0.020969147,0.103271272,-0.249225604,0.307766936,-0.160759504,0.035211,-0.005852895,-0.001562089,0.027211283,-0.069184718,0.072785581,-0.019829388,-0.032013079,0.002508276,0.024229336,0.001002089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001669494,0.006129018,-0.008169821,0.001974366,0.006212824,-0.018370668,0.022851219,-0.01532192,0.020507372,-0.012336592,0.011012635,-0.047269702,0.114294347,-0.160759504,0.122089937,-0.037816518,0.006992489,0.001931684,-0.01396089,0.036051471,-0.04373177,0.025855193,-0.002718533,0.006253484,-0.02195516,-0.001216753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002520357,0.000741124,0.008212842,-0.00484711,0.002389199,-0.004252244,0.015733134,-0.02078109,-0.004460846,0.009101485,-0.004196398,0.013483141,-0.029053393,0.035211,-0.037816518,0.034998094,-0.010162001,0.00038126,0.003747443,-0.008567492,0.009598361,-0.005099589,0.002953537,0.000709773,0.001976369,0.000303554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.000396612,0.002902831,-0.009068294,0.018649927,-0.001606714,0.004726748,-0.013498193,0.017719072,-0.015942296,-0.023681589,0.001551594,-0.004695014,0.008563565,-0.005852895,0.006992489,-0.010162001,0.0345551,-0.004072453,-0.001022089,0.001950851,-0.00130018,-0.000636393,-0.000210665,-0.000557274,0.000196769,0.000256821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003884981,0.008586603,-0.012072101,0.009356004,0.002203517,-0.003882774,0.008490934,-0.012470811,0.017086817,-0.020369499,-0.00118756,0.002144102,-0.001830881,-0.001562089,0.001931684,0.00038126,-0.004072453,0.030818463,0.000339245,2.95E-05,-0.001117052,0.001611204,-0.000610474,0.000318641,-0.000497468,-0.018347064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.002844001,0.002336603,-0.000707346,6.92E-05,0.008108756,-0.006478839,0.007069904,-0.004785808,0.001187726,5.23E-05,-0.019866451,0.027028337,-0.033985822,0.027211283,-0.01396089,0.003747443,-0.001022089,0.000339245,0.043565819,-0.056689049,0.044535592,-0.019905542,0.005477975,-0.002530681,0.00205084,-0.000105119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.003069678,0.002613968,-0.002658593,0.001226763,0.006697788,-0.005799559,0.003590497,0.000422592,0.002057627,-0.002113435,0.000216658,-0.025652423,0.062838202,-0.069184718,0.036051471,-0.008567492,0.001950851,2.95E-05,-0.056689049,0.136249478,-0.139178569,0.073407186,-0.020904747,0.008861723,-0.005602699,-0.000102555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001780933,-0.005300196,0.0043134,-0.001101704,-0.007733744,0.026940099,-0.031782191,0.015168397,-0.009357439,0.004527649,0.017064143,-0.051148053,-0.0100204,0.072785581,-0.04373177,0.009598361,-0.00130018,-0.001117052,0.044535592,-0.139178569,0.225650373,-0.154561808,0.050507135,-0.019328942,0.007849342,0.000567997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005976192,-0.000118403,0.001302828,-0.002300754,-0.00042193,-0.001833785,0.034809182,-0.024424963,0.012406511,-0.003745076,-0.01483855,0.064864412,-0.073381234,-0.019829388,0.025855193,-0.005099589,-0.000636393,0.001611204,-0.019905542,0.073407186,-0.154561808,0.165382696,-0.0686793,0.025684609,-0.006712028,-0.000714775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003633595,-0.004283487,0.002696524,-0.000729535,0.005068308,-0.013691162,0.009605274,0.002627718,-0.003786176,0.001896837,0.004389598,-0.026973505,0.049010043,-0.032013079,-0.002718533,0.002953537,-0.000210665,-0.000610474,0.005477975,-0.020904747,0.050507135,-0.0686793,0.059883248,-0.025479779,0.004287368,0.00028788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.001385995,0.001811479,-0.000424313,-0.000136321,-0.000925173,0.002564676,-0.00020804,-0.003947796,0.00175817,-0.000328518,-0.000846648,0.006116845,-0.009982362,0.002508276,0.006253484,0.000709773,-0.000557274,0.000318641,-0.002530681,0.008861723,-0.019328942,0.025684609,-0.025479779,0.030934343,-0.016167041,-0.000119246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001342074,-0.002214517,0.000727377,0.000205424,-0.000701142,0.001779241,-0.004565371,0.006694519,-0.003624455,0.001187976,-0.001365747,0.005721647,-0.014508514,0.024229336,-0.02195516,0.001976369,0.000196769,-0.000497468,0.00205084,-0.005602699,0.007849342,-0.006712028,0.004287368,-0.016167041,0.024391963,0.000218584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001699838,-0.003855546,0.005684224,-0.004972993,-0.000912742,0.001562376,-0.003300611,0.004912709,-0.00715927,0.010818533,0.000461069,-0.000757577,0.00044793,0.001002089,-0.001216753,0.000303554,0.000256821,-0.018347064,-0.000105119,-0.000102555,0.000567997,-0.000714775,0.00028788,-0.000119246,0.000218584,0.021354127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042642106,-0.049786408,0.030284728,-0.010011413,0.002681079,-0.001085976,0.000983356,-3.69E-05,-0.01789212,0.028135393,-0.024713565,0.01654856,-0.008384949,0.002501089,-0.000919889,0.000155388,0.004588815,-0.013598425,0.014384541,-0.009539423,0.003771676,-0.000335983,0.000619073,2.00E-05,0.000509143,-0.000912917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049786408,0.127988137,-0.10466752,0.04132749,-0.010421385,0.004408759,-0.003313906,-5.23E-05,-0.030807821,-0.011543602,0.051798224,-0.047662326,0.023036947,-0.00497478,0.001077108,0.000237798,0.027264967,-0.025119837,0.00767391,0.001621977,-0.000170997,-0.001640091,-0.009187386,0.012973061,-0.010035807,0.004495222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030284728,-0.10466752,0.14813636,-0.075909292,0.020542445,-0.008846738,0.005591346,6.58E-05,0.04219134,-0.061174582,-0.033382581,0.06036703,-0.030789561,0.005919688,-0.000801602,-0.000292002,-0.006586047,0.058226032,-0.041075235,0.012286417,-0.003445201,0.00150332,-0.016036207,0.008236109,-0.001344189,-5.88E-05
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.010011413,0.04132749,-0.075909292,0.076578038,-0.026400603,0.011809123,-0.006224195,-3.67E-05,-0.021173052,0.048240133,-0.022167911,-0.033096571,0.022489278,-0.004452716,0.000452045,0.000160099,-0.005517572,-0.020247961,0.036066898,-0.015098603,0.003972015,-0.000600673,0.011041092,-0.016317265,0.009170325,-0.003453092
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002681079,-0.010421385,0.020542445,-0.026400603,0.029185885,-0.015293696,0.007373254,2.77E-05,0.004644676,-0.013583797,0.013528577,0.000772323,-0.014219314,0.006298494,-0.000757151,-0.000124433,0.004569282,-0.004780775,0.00118576,3.96E-05,-0.000981085,0.000726203,-0.000375042,0.000926238,-0.000301269,0.000174586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001085976,0.004408759,-0.008846738,0.011809123,-0.015293696,0.033600672,-0.023331017,-7.43E-06,-0.002147442,0.006167546,-0.006599234,0.001201248,0.00378443,-0.000781523,-8.17E-05,3.16E-05,-0.001766707,0.001516961,0.000496862,-0.001345266,0.000789811,-7.84E-05,0.000183918,-0.000539473,0.000616719,-0.000445282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000983356,-0.003313906,0.005591346,-0.006224195,0.007373254,-0.023331017,0.027289064,1.06E-05,0.000864291,-0.001426757,-0.000905797,0.005214943,-0.006703965,0.001229346,-2.56E-05,-4.62E-05,-9.98E-05,0.001312688,-0.002087483,0.001472352,-0.000764443,0.000189937,-0.000236626,0.000304363,-0.000224301,0.00020744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.69E-05,-5.23E-05,6.58E-05,-3.67E-05,2.77E-05,-7.43E-06,1.06E-05,0.010903256,0.000196263,-0.000106855,-3.60E-05,9.89E-05,-0.000114346,5.00E-05,-0.000103961,-0.003441757,-0.000395581,0.000619893,-0.000706641,0.000799069,-0.001034861,0.001979688,0.000499718,-0.001193763,0.001597516,-0.001330269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01789212,-0.030807821,0.04219134,-0.021173052,0.004644676,-0.002147442,0.000864291,0.000196263,0.088177344,-0.077333198,0.019549677,0.002791305,0.000475875,-0.002765781,0.00199569,-0.000847382,-0.046471779,0.078220062,-0.06172467,0.032774588,-0.013487467,0.003176448,0.007335127,-0.014159586,0.009464482,-0.001853009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028135393,-0.011543602,-0.061174582,0.048240133,-0.013583797,0.006167546,-0.001426757,-0.000106855,-0.077333198,0.194785324,-0.10059779,0.028297358,-0.013803308,0.00680455,-0.003460289,0.000438179,-0.027303835,-0.088025237,0.09819833,-0.052926218,0.017331162,-2.78E-05,0.049230233,-0.043776869,0.026643686,-0.012707157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024713565,0.051798224,-0.033382581,-0.022167911,0.013528577,-0.006599234,-0.000905797,-3.60E-05,0.019549677,-0.10059779,0.169066908,-0.103600692,0.047045878,-0.011978854,0.003503529,0.00018635,0.043301562,-0.044069744,-0.019341718,0.026566079,-0.008671185,-0.00271192,-0.010365427,0.031511973,-0.026834766,0.013239542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01654856,-0.047662326,0.06036703,-0.033096571,0.000772323,0.001201248,0.005214943,9.89E-05,0.002791305,0.028297358,-0.103600692,0.135843874,-0.074157429,0.016315097,-0.003290719,-0.000451991,-0.027754835,0.067903312,-0.054761853,0.011022539,-0.001782491,0.003110445,-0.010376431,0.007641441,0.001588556,-0.00271762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008384949,0.023036947,-0.030789561,0.022489278,-0.014219314,0.00378443,-0.006703965,-0.000114346,0.000475875,-0.013803308,0.047045878,-0.074157429,0.07137787,-0.02852644,0.005085466,0.000528339,0.007958064,-0.018012264,0.010260213,0.005727949,-0.000448721,-0.003987931,0.002226651,0.000272491,-0.005743608,0.00414177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002501089,-0.00497478,0.005919688,-0.004452716,0.006298494,-0.000781523,0.001229346,5.00E-05,-0.002765781,0.00680455,-0.011978854,0.016315097,-0.02852644,0.02869816,-0.00671482,-0.000257809,0.002239154,-0.009356934,0.02056715,-0.024926481,0.007913814,0.003470381,0.000889027,-0.003714125,0.00900089,-0.006831812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000919889,0.001077108,-0.000801602,0.000452045,-0.000757151,-8.17E-05,-2.56E-05,-0.000103961,0.00199569,-0.003460289,0.003503529,-0.003290719,0.005085466,-0.00671482,0.025678849,0.000603427,-0.002446064,0.007946224,-0.014230166,0.019151296,-0.02432118,-0.011030763,0.000214394,-0.000729857,-0.001431643,0.012883593
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155388,0.000237798,-0.000292002,0.000160099,-0.000124433,3.16E-05,-4.62E-05,-0.003441757,-0.000847382,0.000438179,0.00018635,-0.000451991,0.000528339,-0.000257809,0.000603427,0.013146261,0.001723435,-0.002655927,0.002979474,-0.003348935,0.004333162,-0.008511004,-0.002205671,0.005253039,-0.007016817,0.005870631
