3.876239584
3.41724409
3.413103325
3.652179193
3.827652037
3.565359138
3.604696575
3.708718691
3.444437971
3.452221937
5.442296695
5.013683965
4.622251849
3.872901434
4.142847665
6.618769746
4.272463794
3.511879838
6.80924224
5.763004614
4.493570938
3.307627222
3.104560365
3.387195235
3.053122573
3.797635332
3.591066504
2.983933104
2.848697994
3.351130172
3.203193921
3.757453503
3.198277019
4.810827581
2.983153072
2.513729023
2.680036699
2.861514772
3.350225513
3.82057675
3.619130727
3.926875304
3.045781721
2.633386331
2.863030357
3.342952791
3.582754643
3.666566349
3.43531888
3.343431324
3.241029067
3.610776936
